x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,y
0,0,0,1.31,0,0,1.31,0,0,0,0.201,4.5,0,3,1
0,0,0,0,1.28,0,0,0,0,0.23,0.23,5.538,0.0529,3,1
0.94,0,0,0.47,0,0.47,0,0,0,0.217,0,1.48,0,3,1
0,0,0.25,0,0,0.25,0.76,0,0,0.209,0.209,2.776,0.043681,3,1
0,0,0,0.73,0.36,0.73,0,0,0,0.604,0.181,3.787,0.109324,3,1
0,0,0,1.29,1.29,0.64,0,0,0,0.462,0.37,2.44,0.17094,3,1
0,1.29,0,0,0.43,0,0,0,0,0.31,0.062,1.477,0.01922,3,1
0,0,0,0,1.28,0,0,0,0,0.23,0.23,5.538,0.0529,3,1
0.6,0,0.6,0,0,0,0,0,0,0,0,1.583,0,3,1
0.32,0.32,0,0.32,0.32,0.32,0.32,0,0,0,0.159,1.494,0,3,1
0,0,0,1.29,0,0,1.29,0,0,0,0.198,4.23,0,3,1
0,0,0,0,1.28,0,0,0,0,0.23,0.23,5.538,0.0529,3,1
0.63,0,0,0.63,0.63,0.63,0,0,0,0.501,0.3,2.458,0.1503,3,1
0,0,0,0.65,1.3,0.65,0,0,0,0.834,0.463,2.44,0.386142,3,1
0,0,0,0,0,0,0,0.19,0,0,1.121,1021.5,0,3,1
0,1.29,0,0,0.43,0,0,0,0,0.31,0.062,1.477,0.01922,3,1
0,0,0,0.23,0.08,0.23,0,0,0,0.406,0.038,2.811,0.015428,3,1
0,0,0,1.29,1.29,0.64,0,0,0,0.462,0.37,2.44,0.17094,3,1
0,1.29,0,0,0.43,0,0,0,0,0.31,0.062,1.477,0.01922,3,1
0,0,0,0.73,0.36,0.73,0,0,0,0.604,0.181,3.787,0.109324,3,1
0,0,0,0,0,0,0,2.06,0,0,0,2.217,0,3,1
0,0,0,0,1.28,0,0,0,0,0.23,0.23,5.538,0.0529,3,1
0.32,0.32,0,0.32,0.32,0.32,0.32,0,0,0,0.158,1.494,0,3,1
0.06,0.06,0.06,0.54,0,0.72,0.06,0,0,0.01,0.167,1.736,0.00167,3,1
0,0,0,1.31,0,0,1.31,0,0,0,0.201,4.5,0,3,1
0.45,0.91,0,0,0,0.45,0,0,0,0.063,0.127,4.735,0.008001,3,1
1.16,0,0,0,4.65,2.32,0,0,0,0,0,1,0,3,1
1.25,0,0,0,6.25,0,0,0,0,0,0,1,0,3,1
0,0.05,0,0.02,0.05,0.1,0,0.02,0,0.107,0.017,3.922,0.001819,3,1
0,0,0,0,0,0,0,0,0,5,0,1,0,3,1
0,0,0,0,0.48,0,0,0,0,2.443,0,1.227,0,3,1
0,0,0.23,1.9,0.23,0,0,0,0,1.018,0.036,4.022,0.036648,3,1
0.32,0.32,0,0.32,0.32,0.32,0.32,0,0,0,0.158,1.494,0,3,1
0,0,0,0,0,0,0,0,0,0,0,1,0,3,1
0,0,0.23,1.9,0.23,0,0,0,0,1.018,0.036,4.022,0.036648,3,1
1,0,0,1,0,0,0,0,0,0.11,0,3.178,0,3,1
0.05,0,0.65,0.82,0.76,0.11,0.05,0,0,0.102,0.259,1.493,0.026418,3,1
0.32,0.32,0,0.32,0.32,0.32,0.32,0,0,0,0.157,1.494,0,3,1
0,0,0,0,0,0,0,0,0,0.332,0.11,2.315,0.03652,3,1
0,0.05,0,0.02,0.05,0.1,0,0.02,0,0.107,0.017,3.922,0.001819,3,1
0,0,0,0,0,0,0,0,0,0.802,0.114,2.527,0.091428,3,1
0,0,0,0.4,0.2,0,0.4,0,0,0.831,0.338,1102.5,0.280878,3,1
0,0,0,0,0.61,0,0,0,0,0.517,0.103,2.966,0.053251,3,1
1.48,0,0.74,0.74,0.74,0.74,0,0,0,0.108,0,2.346,0,3,1
0,0,0,0,0,0,0,0,0,0.153,0,3.317,0,3,1
0,0.35,0.31,0.7,0.23,0.42,0.46,0,0,0.319,0.479,6.11,0.152801,3,1
0.35,0.35,0.7,0,0.7,0,0,0,0,0.397,0,3.388,0,3,1
0,0,0,0,2.43,0,0,0,0,0,0,1,0,3,1
0,0,0,1.31,0,0,1.31,0,0,0,0.199,4.818,0,3,1
0,0,0.72,2.52,0.6,0.24,0.96,0,0,0.101,0.202,3.548,0.020402,3,1
0,0.44,0,0,0,0,0,0,0,0,0,1.541,0,3,1
0.25,0.17,0.17,0.59,0.25,0.08,0.08,0,0.08,0.42,0.114,7.497,0.04788,3,1
0,0,0,0,0.46,0,0,0,0,0.663,0,1.428,0,3,1
0.14,0,0.14,0,0.86,0,0,0,0,0.826,0.745,5.456,0.61537,3,1
0,0.06,0.06,0.55,0,0.73,0.06,0,0,0.01,0.169,1.748,0.00169,3,1
0,0.06,0.06,0.55,0,0.73,0.06,0,0,0.01,0.169,1.775,0.00169,3,1
0,0.25,0.25,1.52,0.38,0.44,0.76,0,0,0.429,0.236,3.664,0.101244,3,1
0.08,0,0,1.43,0.53,0.08,0.17,0,0,0.369,0.109,4.911,0.040221,3,1
0,0.08,0.25,0.67,0.08,0,0.08,0,0.08,0.356,0.101,11.32,0.035956,3,1
0.48,0,0,0,0,0.96,0,0,0,0.163,0,1.696,0,3,1
0,0,0,0,0,0,0,0,0,0,0,3.8,0,3,1
0,0.59,0,1.19,0,0.59,0,0,0,0.105,0.42,3.428,0.0441,3,1
0.6,0,0,0.6,0,0,0.6,0,0,0.101,0.304,3.217,0.030704,3,1
0,0.25,0.25,1.52,0.38,0.44,0.76,0,0,0.428,0.235,3.702,0.10058,3,1
0,0,0,0,0,0,0,0,0,0.163,0.326,3.545,0.053138,3,1
0.33,0.33,0,0.33,1.65,0,0,0,0,0.537,0,2.517,0,3,1
0.67,2.02,0,0,0,0.67,0.67,0,0,0.286,0,5.558,0,3,1
0,0.11,0.11,0.34,0,0.46,0.46,0,0,0.23,0.134,4.281,0.03082,3,1
0,0,0,0.31,0.31,0.62,0,0,0,0,0,2.09,0,3,1
0.96,0,0.96,0,0,0,0,0,0,0.616,0,1.181,0,3,1
0.7,0,0,0.7,0.7,0,0.35,0,0,0.367,0.061,1.88,0.022387,3,1
0,0,0,0,0.55,0,0,0,0,0.524,0,1.229,0,3,1
0,0.29,0.29,0,0,2.93,0,0,0,0,0,1.361,0,3,1
0,0,0,0,0,0,0,0,0,0.52,0,3.5,0,3,1
0.08,0,0,1.43,0.53,0.08,0.17,0,0,0.369,0.109,4.896,0.040221,3,1
0,0.58,0,0.58,1.74,0,0.58,0,0,0.165,0.082,2.17,0.01353,3,1
0,0,0.1,0.43,0.37,0.1,0,0,0,0.034,0.019,4.93,0.000646,3,1
0,0.42,0,0,0,0,0,0,0,2.636,0.683,3.168,1.800388,3,1
0.25,0,0,0.76,0.25,0,0,0,0,0.354,0,2.593,0,3,1
0.25,0.17,0.17,0.59,0.25,0.08,0.08,0,0.08,0.394,0.114,7.484,0.044916,3,1
0.12,0,0.12,0,0.12,0,0,0,0,0.34,0,5.634,0,3,1
0,0,0,0,0.43,0.87,0,0,0,0.577,0.216,6.274,0.124632,3,1
0,0,0.14,0.58,0,0,0.44,0,0,0.153,0.153,2.705,0.023409,3,1
0.14,0,0,0,0,0,0,0,0,0.269,0.08,15.086,0.02152,3,1
0.62,0,0,0.62,0.62,0.62,0,0,0,0.456,0.273,2.52,0.124488,3,1
0.33,0.84,0.33,1.51,0,1.68,0.33,0,0,1.118,0.054,4.928,0.060372,3,1
0.14,0,0.14,0.14,0,0,0,0,0,0.241,0.072,6.238,0.017352,3,1
0,0,0,0,0,0,0,0,0,0.255,0.076,6.3,0.01938,3,1
0,0.18,0.29,0.65,0.21,0.43,0.54,0,0,0.443,0.51,6.59,0.22593,3,1
0,1.36,0,0,0.68,2.73,0,0,0,1.143,0.519,3.737,0.593217,3,1
0,0,0,0.33,0.55,0,0.22,0,0,0.367,0.193,2.559,0.070831,3,1
0.49,0,0,0.99,0.49,0.99,0,0,0,0.497,0.165,5.113,0.082005,3,1
0,0,0,0,0.94,0,0,0,0,3.571,0,1.3,0,3,1
0.02,0.21,0.23,0.89,0.16,0.33,0.51,0,0,0.382,0.847,5.783,0.323554,3,1
0,0,0,0.33,0.55,0,0.22,0,0,0.367,0.193,2.559,0.070831,3,1
1.56,0,0,0,1.56,0,0,0,0,0.7,0,2.125,0,3,1
2.22,0,0,0,3.33,0,0,0,0,0.146,0,2.058,0,3,1
0.86,0,0.43,0.43,2.16,0,0,0,0,0.801,0,4.77,0,3,1
0,0,0,0.45,1.36,0,0,0,0,0,0,2.032,0,3,1
0.5,0.5,0,0.25,0,0,0,0,0,0.412,0.412,2.441,0.169744,3,1
0,0,0,2.89,1.44,0,0,0,0,0.277,0,1.312,0,3,1
0.5,0.5,0,0.25,0,0,0,0,0,0.412,0.412,2.441,0.169744,3,1
0,0,0,0.71,0.35,0,0,0,0,1.257,0,3.895,0,3,1
0,0,0,0,0,0,0,0,0,0,0,1.5,0,3,1
0,0,0.72,2.52,0.6,0.24,0.96,0,0,0.101,0.222,3.577,0.022422,3,1
0,0,0,0.88,0,0,0,0,0,0.935,0,3.417,0,3,1
0.12,0,0.12,0.48,0.12,0,0,0,0,0.056,0.094,1.246,0.005264,3,1
0,0,0,0,0,0,0,0,0,1.007,0,1.44,0,3,1
0,0,0,0,0,0,3.61,0,0,0.421,0.21,3.454,0.08841,3,1
0,1.07,0,0,0,0,0,0,0,0.19,0.38,3.6,0.0722,3,1
0,0,0,0,0,3.84,0,0,0,1.336,0,1.21,0,3,1
0,0.59,0.29,0.09,0.09,0.79,0.99,0,0,0.334,0.133,15.493,0.044422,3,1
0,0,0,0,0,0,0,0,0,0,3.125,2.411,0,3,1
0.13,0.13,0,0.41,0,0,0,0,0,0,0,1.531,0,3,1
0,0,0,0.62,0.31,0,0,0,0,0.777,0,3.39,0,3,1
0.26,0,0,0,0.26,0,0,0,0,0.369,0,13.82,0,3,1
0,0,0,0.33,0.56,0,0.22,0,0,0.373,0.196,2.576,0.073108,3,1
0,0.12,0.36,0.85,0.24,0.24,0,0,0,0.041,0.041,2.351,0.001681,3,1
0,0.12,0.36,0.85,0.24,0.24,0,0,0,0.041,0.041,2.351,0.001681,3,1
0.31,0,0.31,0.31,0.94,0,0.31,0,0,0.89,0.046,12.382,0.04094,3,1
0,0,0,1.03,0,0,0.51,0,0,0.8,0.177,3.125,0.1416,3,1
0,0.48,0,0.96,0,0.48,0,0,0,0.084,0.336,3.2,0.028224,3,1
0,0,0,0,6.45,0,0,0,0,0,0,1,0,3,1
0,0,0,0.44,1.34,0,0,0,0,0,0,2.25,0,3,1
0.35,0.35,0.17,0.35,0.35,0,0,0,0,0.057,0.171,1.974,0.009747,3,1
0,0,0,0,1.72,0,0,0,0,0.251,0.251,2.022,0.063001,3,1
0,2.53,0,0,0,1.26,0,0,0,0.186,0.186,4,0.034596,3,1
0.42,0,0,0.42,0,0,0,0,0,0.187,0,7.951,0,3,1
0.45,0,0,0.45,0,0,0,0,0,0.203,0,8.517,0,3,1
1,0,0,1,0,0,0,0,0,0.176,0,4.476,0,3,1
0,0,0,0,0,0,0,0,0,1.385,0,20,0,3,1
0,0,0,0,1.25,0,0,0,0,0,0,1.2,0,3,1
0,1.08,0,0,0,0,0,0,0,0,0.389,3.6,0,3,1
0,0,0,0,0,0,0,0,0,0.486,0,2.681,0,3,1
0,0,0.21,0.52,0,0.52,1.47,0,0,0.141,3.305,11.288,0.466005,3,1
0,0.47,2.61,1.66,0,0,0,0.71,0,0,0.04,3.78,0,3,1
0.09,0,0.09,0.83,0,0,0.36,0,0,0.341,0.085,7.273,0.028985,3,1
0,0,0,0,0,0,0,0,0,0.546,0,2.3,0,3,1
0,0,0,0,0,0,0,0,0,2.631,0,1.666,0,3,1
0,0,0,0,0,0,0,0,0,5.844,0,1.666,0,3,1
0,0,0,0,0,0,0,0,0,1.081,0,2.3,0,3,1
0,0,0,0,2.59,0,0,0,0,0.574,0,5.833,0,3,1
0,0,0,0,0,0,0,0,0,0.536,0,2.166,0,3,1
0.64,0.32,0,0.32,0.32,0.32,0.32,0,0,0,0.156,1.688,0,3,1
0,1.08,0,0,0,0,0,0,0,0.191,0.383,3.95,0.073153,3,1
0,0,0,0,0,0,0,0,0,3.448,0,2.666,0,3,1
0,1.08,0,0,0,0,0,0,0,0.191,0.383,3.95,0.073153,3,1
0,0.34,0.11,0.81,0,0.75,0,1.16,0,0,0.053,1.864,0,3,1
0,0,0.44,0.44,0,0,0,0.44,0,0.291,0,1.348,0,3,1
0.2,0,0.41,1.23,0.61,0,0.2,0,0,0.816,0.065,3.716,0.05304,3,1
0,0,0,0,0,0,0,0,0,4.347,0,1,0,3,1
0.1,0.53,0,0.64,0,0.1,0,0,0,0.016,0.065,1.901,0.00104,3,1
0,0.49,0.16,1.3,1.14,1.3,0.49,0,0.16,0.902,0.225,5.833,0.20295,3,1
0.09,0,0.39,0.48,0.87,0.19,0.19,0,0,0.318,0.151,6.813,0.048018,3,1
0,3.33,0,0,0,3.33,0,0,0,0.396,0,3.714,0,3,1
0.1,0,0.4,0.5,0.91,0.2,0.2,0,0,0.297,0.156,6.8,0.046332,3,1
0,2.96,0,0,0,2.22,0,0,0,1.096,0,5.16,0,3,1
0.25,0.17,0.17,0.59,0.25,0.08,0.08,0,0.08,0.394,0.114,7.484,0.044916,3,1
0,0,0,0.25,0,0,0,0.51,0,0.26,0.173,3.298,0.04498,3,1
1.05,0,0,0,0,0,0,0,0,0.171,0.171,2.05,0.029241,3,1
0.1,0.4,0.1,0.92,1.94,0.92,0.1,0,0,0.518,0.162,8.181,0.083916,3,1
0.1,0,0.4,0.5,0.91,0.2,0.2,0,0,0.297,0.156,6.8,0.046332,3,1
0.44,0,0,0.44,0,0,0,0,0,0.19,0,8.033,0,3,1
0.1,0,0.1,0.62,0.1,0.1,1.04,0,0,0.611,0.264,3.794,0.161304,3,1
0,0,0,0,0,0,0,0,0,0.422,0.634,4.066,0.267548,3,1
0,0,0,0,0,0,0,0,0,0,0,2.363,0,3,1
0,2.82,0.31,2.5,2.5,0,0.62,0,0,0.111,0.111,1.672,0.012321,3,1
0.11,0.05,0.11,1.17,0.05,0.11,0.29,0,0,0.492,0.338,6.033,0.166296,3,1
0,0.18,0.29,0.65,0.21,0.43,0.58,0,0,0.478,0.509,6.518,0.243302,3,1
0,0,0,0,0,0,0,0,0,0,0,3,0,3,1
0,1.12,0,0,0,0,0,0,0,0.408,0.408,4.1,0.166464,3,1
0,0.48,0,0.96,0,0.48,0,0,0,0.084,0.761,5.322,0.063924,3,1
0.25,0.17,0.17,0.59,0.25,0.08,0.08,0,0.08,0.394,0.114,7.54,0.044916,3,1
0,0.19,0,0.19,0.76,0,0,0,0,0.264,0,4.053,0,3,1
0,0.35,0,0.71,0,0.71,0,0,0,0.233,0.233,3.414,0.054289,3,1
0.31,0,0,1.26,0,0,0,0,0,0.13,0.173,3.244,0.02249,3,1
0.06,0.33,0.33,1.07,0.4,0.06,0.26,0,0,1.06,0.151,4.623,0.16006,3,1
0,0,0.78,0.78,3.54,0,0,0,0,0.843,0.129,5.87,0.108747,3,1
0,4.62,0,0,0,0.92,0,0,0,0.919,0.367,2.84,0.337273,3,1
0.16,0.2,0.08,0.98,0,0,0.53,0.04,0,0.507,0.493,5.608,0.249951,3,1
0,0,0.43,0,0,0,0.87,0,0,0,0.151,5.086,0,3,1
0,0.53,0,1.06,0,0.53,0,0,0,0.093,0.466,5.038,0.043338,3,1
0,0.52,0.17,0.26,0,0.7,0.7,0,0,0.556,0.069,19.234,0.038364,3,1
0,0,0,0.68,0.17,0.17,1.36,0,0,0.387,1.961,11,0.758907,3,1
0,0,0,0,0,0.53,0,0,0,0.311,0,1.954,0,3,1
0.06,0.33,0.72,0.79,0.59,0.19,0.06,0,0,0.101,0.101,4.398,0.010201,3,1
0,0,0,0,0,0,0,0,0,0.208,0.626,4.066,0.130208,3,1
0.52,0,0,0,1.05,0,0,0,0,0.291,0,3.333,0,3,1
0,0,0.31,0.31,0,0.31,0,0,0,0.057,0,2.972,0,3,1
0,0.64,0,0,0,0,0,0,0,1.116,0.111,1.8,0.123876,3,1
0,0.64,0,0,0,0,0,0,0,1.103,0.11,1.777,0.12133,3,1
0.31,0,0,0,0.15,0.15,0,0,0,0.378,4.017,3.278,1.518426,3,1
0.23,0.35,0.11,0.95,2.13,0.95,0.11,0,0,0.42,0.191,8.026,0.08022,3,1
0,0.18,0,0.73,0,0,0.09,0,0,0.249,0.031,3.689,0.007719,3,1
0,0.47,0,0.94,0,0.47,0,0,0,0.082,0.41,5.074,0.03362,3,1
0,0,0.14,0.59,0,0,0.44,0,0,0.153,0.128,2.686,0.019584,3,1
0,0,0,0,0,0,0,0,0,0.125,0,3.871,0,3,1
0,0,0.14,0.59,0,0,0.44,0,0,0.153,0.128,2.686,0.019584,3,1
0.13,0.1,0.3,0.7,0.27,0.43,0.6,0,0,0.456,0.5,6.049,0.228,3,1
0,0,0,0,0,0.61,0,0,0,0.382,0.223,7.538,0.085186,3,1
0,0.57,0,1.14,0,0,0,0,0,0.211,0.74,2.9,0.15614,3,1
0,0.59,0,1.18,0,0,0,0,0,0.109,0.763,3,0.083167,3,1
0,0,0.2,1.21,0,0,0.4,0,0,0.121,0.121,2.61,0.014641,3,1
0.77,0,0,0.77,0.19,0.58,0,0,0,0.185,0.216,1.948,0.03996,3,1
0,0,0,0,0,0,0,0,0,0.21,0.632,3.75,0.13272,3,1
0,0,0,0,0,0,0,0,0,0.203,0.61,4.133,0.12383,3,1
0.1,0.53,0,0.64,0,0.1,0,0,0,0.016,0.065,2.104,0.00104,3,1
0.9,0,0,0,0,0.9,0.9,0,0,0.537,0,2.782,0,3,1
1.02,0,0,2.04,2.04,0,0,0,0,0,0.17,1.47,0,3,1
0.56,0,0.28,0.56,1.41,0.28,0,0,0,0.153,0,9.25,0,3,1
0,0,0,0,0.92,0.46,0,0,0,0.142,0.5,1.636,0.071,3,1
0,0.14,0,1.14,0.14,0.42,0.42,0,0,0.094,0.118,1.42,0.011092,3,1
0,1.16,0.29,1.74,0,0.87,0,0,0,0,0,1.095,0,3,1
0,0.55,0.55,0,0,0,0.55,0,0,0.088,0.353,2.571,0.031064,3,1
0,0,0,0,0,0,12.5,0,0,0,0,1,0,3,1
0,0,0,0,0,0,0,0,0,0.121,0,3.871,0,3,1
0,0,0,0,0,0,1.47,0,0,0,0,2.333,0,3,1
1.07,0.26,0,0.8,0,0,0.26,0,0,0.324,0,7.369,0,3,1
0.67,0.33,0,0.67,0,0.67,0,0,0,0,0.048,1.204,0,3,1
0.4,0,0,0,0,0,0,0,0,0.11,0,1.594,0,3,1
0,0.82,0.2,1.44,0.41,1.03,0.61,0,0,1.689,0.132,4.913,0.222948,3,1
0.9,3.63,0,0.9,0,0.9,0,0,0,0.774,0,1,0,3,1
0,0.66,0,2,0,0,0,0,0,0.111,0,2.133,0,3,1
0,0.18,0.28,0.65,0.21,0.43,0.54,0,0,0.439,0.505,6.683,0.221695,3,1
0,0.84,0.28,1.41,0,1.41,0.84,0,0,1.289,0.042,3.979,0.054138,3,1
0,0.16,0.16,0.57,0.16,0.24,0.66,0,0,0.213,0.113,3.15,0.024069,3,1
0.34,0,0,0.34,2.04,0,0.34,0,0,0.215,0,6.978,0,3,1
0,0,0.64,0.25,0.77,0.9,1.03,0,0,1.082,0.299,5.274,0.323518,3,1
0,0,0,0.39,0.78,0,0.78,0,0,0,0.092,4.111,0,3,1
0,0,0,0,0.66,0.33,0,0,0,0.616,0,5.778,0,3,1
0,1.36,0.68,0.68,0,0,0.68,0,0,0.232,0.232,2.232,0.053824,3,1
0.64,0.32,0,0.32,0.32,0.32,0.32,0,0,0,0.156,1.752,0,3,1
1.36,0,0,0.45,1.82,0.45,0,0,0,0.368,0,1.68,0,3,1
1.25,0,0.62,0.62,2.5,0,0,0,0,0.225,0,2.35,0,3,1
1.25,0,0.62,0.62,2.5,0,0,0,0,0.223,0,2.35,0,3,1
0,0,0,0,0,0,0,0,0,0,0,3.666,0,3,1
2.1,0,0,1.05,0,0,0,0,0,0,0,2.695,0,3,1
0,0,0,0.49,0.24,0,0,0,0,0,0,5.555,0,3,1
0.05,0.14,0.31,0.89,0.11,0.23,0.52,0,0,0.363,0.535,6.171,0.194205,3,1
0,0,0,0,0,0,0,0,0,0.649,0,5.875,0,3,1
0,3.12,0,0,0,0,0,0,0,0.189,0.189,3.857,0.035721,3,1
0,0,0,0,0,0,0,0,0,0.699,0,9.2,0,3,1
0.25,0.5,0.5,2.26,0.5,1,0,0,0,0.375,0.034,4.2,0.01275,3,1
0,0,0,1.03,1.03,0,0.51,0,0,0.176,0.176,2.766,0.030976,3,1
0.19,0.19,0,0.98,0.98,0,1.38,0,0,0.745,0.308,6.652,0.22946,3,1
0.19,0.19,0,0.98,0.98,0,1.38,0,0,0.749,0.31,6.652,0.23219,3,1
0.19,0.19,0,0.98,0.98,0,1.38,0,0,0.741,0.306,6.652,0.226746,3,1
2.1,0,0,1.05,0,0,0,0,0,0,0,2.695,0,3,1
0,0,0,0,0,0,0,0,0,0,0.338,4.047,0,3,1
0.27,0.13,0,0.97,0,0,0.55,0,0,1.316,0.177,4.947,0.232932,3,1
0,0.15,0,0.15,0,0,0,0,0,0.095,0.023,62.75,0.002185,3,1
0,0.18,0,0.72,0,0,0.09,0,0,0.242,0.03,3.816,0.00726,3,1
0.27,0.13,0,0.97,0,0,0.55,0,0,1.294,0.182,4.745,0.235508,3,1
0.19,0.19,0,0.98,0.98,0,1.38,0,0,0.749,0.31,6.652,0.23219,3,1
0,0,0,0.57,0,0.28,0,0,0,0,0,27.479,0,3,1
0,0,0,0.36,1.81,0,0,0,0,0.125,0,1.287,0,3,1
0.23,0,0,0.47,0.23,0.7,0.47,0,0,0.072,0.108,2.438,0.007776,3,1
0,0,0,0,0,0,0,0,0,0.277,0,3.2,0,3,1
0,0,0,1.51,0,0,0,0,0,0,0,2.769,0,3,1
1.08,0,0.54,0.54,2.17,0,0,0,0,0.334,0,1.325,0,3,1
0.56,0.45,0.22,1.81,0.22,0.11,0.22,0,0.11,0.574,0.134,3.155,0.076916,3,1
0,0,0,1.36,0.68,0.68,0,0,0,1.255,0,2.818,0,3,1
0.11,0,0,0.33,0,0.22,0,0,0,0.034,0.12,1.961,0.00408,3,1
0.76,0,0,0,0,0,0,0,0,0.274,0,11.035,0,3,1
0,0.57,0.34,0.11,0.11,0.68,1.14,0,0,0.388,0.236,9.827,0.091568,3,1
0,0,0,0,0,0,0,0,0,0,0,2.307,0,3,1
1.28,0,0,0,0.64,0,0,0,0,0.085,0.17,2.466,0.01445,3,1
0,0,0,0,0,0,0,0,0,3.333,0,2.551,0,3,1
0.9,0,0,0,0,0.9,0.9,0,0,0.546,0,2.818,0,3,1
0.05,0.24,0.27,1.01,0.21,0.38,0.35,0,0,0.322,0.626,6.896,0.201572,3,1
0.79,0,0,0.79,0,0.39,0.79,0,0,0.612,0.183,2.678,0.111996,3,1
0,0.58,0.58,1.16,0,0.58,0,0,0,0.192,0,1.526,0,3,1
0,0.86,0.34,1.38,0,1.73,0.34,0,0,1.718,0.055,5.175,0.09449,3,1
0,0,0,1.55,0.77,1.55,0.25,0,0,0.359,0.403,5.774,0.144677,3,1
0,0,0,0,1.24,0.62,0,0,0,0.321,0.107,3.846,0.034347,3,1
0,2.94,0,0,0,0,0,0,0,0,0,14.5,0,3,1
0.84,0,0.84,0,0.84,0,0,0,0,0.519,0,5,0,3,1
0,0.71,0,0.71,1.43,0,0.71,0,0,0.132,0,2.322,0,3,1
0,0.18,0,0.82,0,0,0.09,0,0,0.246,0.03,3.771,0.00738,3,1
0,0.11,0.11,0.34,0,0.45,0.45,0,0,0.265,0.132,4.215,0.03498,3,1
0.44,0,0,0,0,0,0,0,0,0.433,0.361,2.375,0.156313,3,1
0.5,0,0.3,0.7,0.1,0,0.1,0,0.1,0.474,0.152,8.55,0.072048,3,1
0,0.11,0.11,0.34,0,0.45,0.45,0,0,0.265,0.132,4.215,0.03498,3,1
0,0.07,0.34,0.77,0.23,0.54,0.46,0,0,0.438,0.585,6.134,0.25623,3,1
0,0,0,0.9,0.45,0.9,0,0,0,2.115,0.07,2.651,0.14805,3,1
0,0,0,0.33,0.56,0,0.22,0,0,0.392,0.176,2.606,0.068992,3,1
0,0,0,0,0,0,0,0,0,0,0,2.307,0,3,1
0,0.63,0,0,0,0,0,0,0,1.096,0.109,1.916,0.119464,3,1
0,0,0,0,0,0,0,0,0,0.218,0,1.827,0,3,1
0,0,0,0,0,0,0,0,0,0.125,0,7.054,0,3,1
0.47,0,0.47,0.94,0.94,0,0,0,0,0.218,0,1.102,0,3,1
0,0,0,1.47,0,0,0,0,0,0,0,2.769,0,3,1
0.19,0.97,0.09,1.07,0,0,0.29,0,0,0.404,0.224,4.285,0.090496,3,1
0,1.65,0,0,0,0.82,0,0,0,0.113,0,1.25,0,3,1
0,0.09,0.29,0.59,0.09,0,0.49,0,0,0.19,0.247,2.324,0.04693,3,1
1.37,0.68,0,0.68,0,0,0,0,0,0.206,0.309,4.029,0.063654,3,1
0,0,0,0,0,0,0,0,0,0,0,3.925,0,3,1
0.36,0,0.36,0.36,0.36,0,0,0,0,0.414,0.888,3,0.367632,3,1
0.62,0.31,0.62,1.25,1.56,0.31,0,0,0,0.77,0,2.481,0,3,1
0.4,0.1,0.1,0.5,0.1,0,0.3,0,0,0.928,0.384,3.179,0.356352,3,1
0,0,0,0,0,0,0,0,0,0,0,1,0,3,1
0.03,0.1,0.28,0.7,0.24,0.45,0.63,0,0,0.452,0.528,6.152,0.238656,3,1
0,0,0,1.49,0,0,0,0,0,0,0,2.692,0,3,1
0.17,0,0.17,0,0.17,0,0,0,0,0.167,0.027,7.527,0.004509,3,1
0,0,0,0.64,0.32,0,0,0,0,1.065,0,3.932,0,3,1
0,0.84,0.28,1.41,0,1.41,0.84,0,0,1.294,0.043,3.979,0.055642,3,1
0,0,0,0.64,0.32,0,0,0,0,0.531,0,4.337,0,3,1
0,0,0.34,1.27,0.58,0.05,0.34,0,0,0.127,0.182,4.225,0.023114,3,1
1.27,0.63,0,0.63,0,0.63,0,0,0,0.983,0.089,3.488,0.087487,3,1
0.44,0,0,0,0,0,0,0,0,0.43,0.358,2.403,0.15394,3,1
0,0,0,0.42,0.42,0,0.42,0,0,0.472,0.472,3,0.222784,3,1
2.94,1.47,1.47,0,0,2.94,0,0,0,0.425,0.141,140,0.059925,3,1
0.57,0,0,0.57,0,0,0,0.57,0,0.072,0.289,7.512,0.020808,3,1
1.78,0,0.89,1.78,0,0,0,0,0,1.344,0,5.25,0,3,1
4.08,0,0,0,0,0,2.04,0,0,0.257,0,4.181,0,3,1
2.94,1.47,1.47,0,0,1.47,0,0,0,0.427,0.142,92.333,0.060634,3,1
0,0,0,0,6.52,0,0,0,0,1.149,0,9.1,0,3,1
0.13,0,0.13,0.13,0.13,0,0,0,0,0.366,0,7.138,0,3,1
1.94,0,0,0,2.91,3.88,1.94,0,0,0.52,0.13,6.266,0.0676,3,1
0.86,0,0,1.3,0,0,0,0,0,0,0.063,4.297,0,3,1
0,0,0,0.88,0,0,0,0,0,0.669,0.297,3.666,0.198693,3,1
0,0,0,0.65,0.32,0,0,0,0,0.477,0,4.273,0,3,1
0,0,0,0.89,0,0,0,0,0,1.336,0,6.611,0,3,1
0.66,0,0,1.32,0.66,0.99,0,0,0,0.406,0.464,6.932,0.188384,3,1
0.94,0,0,1.88,0,0,0.94,0,0,0.163,1.305,2.571,0.212715,3,1
1.1,0,0,0.36,0.36,1.84,1.1,0,0,0.435,0.062,4.411,0.02697,3,1
0.33,0,0.33,0.33,0.33,0.66,0,0,0,0.372,0.159,1.894,0.059148,3,1
0.15,0,0.15,0,0.15,0,0,0,0,0.352,0.02,5.938,0.00704,3,1
