w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,y
0.78,0,4.09,1.13,0,0,0.08,0,0.056,0.241,0.042,0.056,1
0,0,0.35,2.12,3.18,0,0,0,0,0.117,0,0,1
0.15,0.06,0.97,0.15,0,0,0,0,0.031,0.122,0.01,0.42,1
0,0.19,0,0,0,0.09,0,0,0.015,0.137,0,0,1
0.36,0.6,1.45,0.12,0.12,0,0,0.12,0,0.117,0,0.234,1
2.15,0,0.75,0.15,0,0,0,0,0.008,0.035,0,0.131,1
0.45,0.45,0.45,1.81,0,0,0.45,0,0,0.16,0,0.16,1
0,0,0,0,0,0,0,2.5,0.121,0.605,0,0,1
1.35,0.9,1.35,0,0,0,0,0,0,0,0,0.41,1
0,0,4.81,0,0,0,0,0,0,0,0,0.794,1
0.07,0,0.1,0.17,0.03,0,0,0,0,0.071,0,0.065,1
0.04,0.18,0.84,0.89,0.04,0,0.28,0.04,0,0.101,0,0.109,1
0.21,0,0,0.21,0,0,0,1.48,0,0.057,0,0,1
0,0,1.09,0.67,0,0,0.08,0,0.014,0.029,0,0.378,1
1.14,0,0.65,0.16,0,0,0,0,0,0,0,0.29,1
1.21,0,0.6,1.82,0,0,0,0,0,0.29,0,0,1
1.35,0.16,0.16,1.52,0,0,0,0,0,0.113,0,0.084,1
0,0,0,0,0,0,0,0,0,0.087,0,0,1
0,0,0,3.35,0,0,0.55,0,0.19,0,0,0.095,1
0.72,0,0,0.24,0,0,0,0,0,0.036,0,0.291,1
0.67,0.67,0,0,0,0,0,0,0.114,0.114,0,0.228,1
1.23,0,0.15,0.3,0,0,0.46,0,0,0.128,0,0.025,1
0.02,0.02,0.29,0.87,0.05,0,0.31,0.02,0.03,0.083,0,0.145,1
0,0,0,0,0,0,0,0,0,0.057,0,0,1
0,0,0,0,0,0,0,1.47,0,0.364,0,0,1
0,0,0,2.4,0,0,0,0,0,0,0,0.302,1
0,0,0,0.47,0,0,0,0.94,0,0.332,0,0,1
0.08,0,0.49,0,0,0,0,0,0,0.095,0,0.255,1
0,0,2.75,0.45,0,0,0,0,0.028,0.114,0,0.229,1
0,0,0,0.68,0,0.68,0,0,0,0,0,0,1
0.53,0,1.12,0.26,0,0,0,0,0.011,0.023,0,0.265,1
0.26,0.08,1.56,0.86,0.17,0,0,0.08,0.096,0.234,0,0.261,1
0.14,0,0,0.29,0,0,0,0,0.05,0.382,0,0,1
0.26,0.08,1.56,0.86,0.17,0,0,0.08,0.096,0.234,0,0.261,1
0.53,0,0,0.53,0,0,0,0,0,0,0,0,1
1.07,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,2.73,0.098,0.589,0,0,1
0.18,0,0,0.56,0,0,0,0,0,0.277,0,0.061,1
1.04,0,0,6.25,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.57,0,0.103,0,0,1
0.49,0,0.39,0,0.09,0,0,0,0.765,0.037,0,1.284,1
0.55,0,1.67,0.27,0,0,0,0,0,0,0,0.364,1
0.11,0,0.23,0.58,0,0,0,0,0,0.125,0,0.104,1
0.74,0.18,0.55,0,0,0,0,0,0,0.058,0,0.029,1
0,0,0,0,0,0,0,0,0,2.013,0,0,1
0.24,0,0,0,0,0,0,0,0,0,0,0.077,1
0,0.91,0,0,0,0,0,0,0,0,0,0,1
0.87,0.29,0,0,0,0,0,0,0,0.042,0,0.085,1
0,0,0,0,0.86,0,0,0,0,0.461,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0.16,0,0.49,0,0,0,0,0,0,0.095,0,0.255,1
0.26,0.08,1.59,0.88,0.26,0,0,0.08,0.098,0.226,0,0.254,1
0.16,0,0.49,0,0,0,0,0,0,0.096,0,0.256,1
0.11,0,0.23,0.58,0,0,0,0,0,0.125,0,0.104,1
0,0,4.25,0,0,0,0,0,0.287,0,0,0,1
0.41,0,0.83,0,0,0,0,0,0,0,0,0,1
0,0,0,16.66,0,0,0,0,0,0,0,0,1
0.26,0.08,1.59,0.88,0.26,0,0,0.08,0.098,0.226,0,0.254,1
0,0,0,0,0,0,0,0,0,0.075,0,0,1
0,0,0,0,0,0,0,0,0,0.254,0,0,1
0.44,0,0.88,0.44,0,0,0,0.44,0,0,0,0,1
0.39,0,0.39,0,0.09,0,0,0,0.765,0.037,0,1.308,1
0,0.07,1.25,0.14,0,0,0,0,0,0,0,0.266,1
0,0,0,0,0,0,0,0,0,0.186,0,0,1
0,0,0,2.4,0,0,0,0,0,0,0,0.291,1
0.11,0.05,0.39,0,0,0,0,0,0.01,0.2,0,0.421,1
0,0,0,0,0,0,0,1.16,0,0.381,0,0,1
0.26,0.08,1.47,0.86,0.6,0,0,0.08,0.097,0.222,0,0.25,1
0,0,0,2.46,0,0,0,0,0,0,0,0.465,1
0.6,0,0,2.42,0,0,0,0,0,0,0,0.206,1
0,0,0,0,0,0,0,1.8,0,0.299,0,0,1
0,0,0,0,0,0,0,0,0,0.185,0,0,1
0,0,0,0,0,0,0,0,0.037,0.226,0,0,1
4.08,0.68,0.68,0,0,0,0,0,0,0,0,0.11,1
4.08,0.68,0.68,0,0,0,0,0,0,0,0,0.111,1
2.83,0,0,0,0,0,0,0,0,0,0,0,1
1.44,0,0.62,0.2,1.03,0,0,0,0,0.249,0,0.106,1
0,0,0,1.44,0,0,0,0,0,0,0,0.271,1
1.4,0.28,0.56,0.28,0,0,0,0,0,0.137,0.068,0,1
1.03,1.03,0,2.06,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0.177,0,0.265,1
0.14,0.03,0.66,0.26,0,0,0,0,0,0.082,0,0.529,1
0,0,3.57,0,0,0,0,0,0.252,0,0,0,1
0.64,0.64,0,0,0,0,0,0,0,0,0,0,1
0,0,3.7,0,0,0,0,0,0.261,0,0,0,1
0.65,0.65,0,0,0,0,0,0,0,0,0,0,1
0.61,0.4,0.81,0.1,0.5,0,0,0,0,0,0.264,0.397,1
1.23,0,0.15,0.3,0,0,0.46,0,0,0.128,0,0.025,1
0,0,3.7,1.85,0,0,0,0,0.258,0,0,0,1
0.65,0.65,0,0.65,0,0,0,0,0,0,0,0,1
0,1.43,0.47,0,0,0,0,0,0,0,0,0,1
1.07,0.19,0.58,0,0.68,0,0.09,0,0,0,0.202,0.233,1
0,0,0,1.44,0,0,0,0,0,0,0,0.271,1
0,0,0,2.43,0,0,0,0,0,0,0,0,1
0,1.14,0,0,0,0,0,0,0,0.197,0,0,1
0.81,1.63,0,0,0,0,0,0,0,0,0.134,0,1
0,2.3,0,0.76,0,0,0,0,0,0,0,0,1
0,1.06,0,0,0,0,0,0,0,0,0,0,1
1.03,0,0,0,0,0,0,0,0,0,0,0,1
1.11,0.27,0,0.83,0,0,0,0,0,0,0,0,1
0,0,3.92,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0.375,0.525,0,1
0,0,0,0.02,0,0,0,0,1.024,9.752,0.003,1.785,1
0.61,0.4,0.81,0.1,0.5,0,0,0,0,0,0.264,0.396,1
0.54,0.54,1.09,0,0,0,0,0,0,0.086,0,0.258,1
0.4,0.8,0,0.8,0,0,0,0,0,0.069,0,0.207,1
1.33,1.33,0.22,1.11,0,0,0.22,0,0,0.134,0,0.067,1
0.3,0.07,0,1.39,0,0,0.15,0,0.024,0.183,0,0.183,1
0,0,0,0,0,0,0,0,0,0.178,0,0.267,1
0.19,0.19,0.38,0.19,0,0,0.38,0,0,0.151,0.303,0.303,1
0,1.12,0,0.37,0,0,0,0,0,0,0,0.223,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0.43,0.43,0.52,0.69,0.17,0,0.08,0,0,0.107,0,0.242,1
0,0,0,0.48,0,0,0,0.48,0,0.818,0,0.467,1
0.67,2.01,0,0,0.67,0,0,0,0,0,0,0,1
0.29,0,0.39,0,0.09,0,0,0,0.765,0.037,0,1.309,1
0.68,2.04,0,0,0.68,0,0,0,0,0,0,0,1
0,0.37,0,0.74,0.37,0,0.37,0,0,0.302,0,0.06,1
0.41,0.49,0.49,0.9,0.16,0,0.08,0,0,0.114,0,0.228,1
0,0,1.08,3.26,0,0,0,0,0,0,0,0,1
1.44,0.48,1.92,0,0,0,0,0.48,0,0.061,0,0.43,1
0.73,0.73,0.27,0.09,0.18,0,0,0.09,0,0.094,0,0.134,1
0.4,0.4,0,0.4,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0.139,0,0,1
0,0,0,0,0,0,0,0,0,0.144,0,0,1
0.65,0.21,0.65,0.43,0,0,0,0,0,0.032,0,0.128,1
1.29,0,0,0.64,0.64,0,0,0,0,0.224,0,0,1
0,2,0.5,0.5,0,0,0,0,0,0.267,0,0.979,1
0.27,0,0.82,0,2.2,0,0.27,0,0,0.28,0,0.093,1
0,0,0.42,0.32,0.29,0,0,0,0.016,0.058,0,0.165,1
0.78,1.56,0,0,0,0,0,0,0,0,0,0,1
1.79,0,0.35,0.35,0,0,0,0,0,0.061,0,0,1
0.67,0.67,0,0.67,0.33,0,0,0,0,0.183,0,0.104,1
1.71,0.42,0.21,0,0,0,0,0,0,0,0.075,0.075,1
0,0.5,2.02,0.5,0,0,0,0,0,0.089,0,0.536,1
0,0,0,0.86,0,0,0,0,0,0,0,0.154,1
0,0,0.08,0.08,0,0,0,0,0,0.015,0,0.015,1
0.27,0,0.82,0,2.2,0,0.27,0,0,0.279,0,0.093,1
0,0,0,0,0,0,0,0,0,0,0,0,1
0,7.27,0,0,0,0,0,0,0,0,0,0,1
0.8,0.5,0.1,0.1,0.2,0,0,0.1,0,0.11,0,0.157,1
0,0.2,0,0.1,0,0,0,0,0,0.057,0,0,1
0,0.36,0,0.36,1.1,0,0,0,0,0.123,0,0.928,1
0.15,0.46,0,0.31,0,0,0,0,0,0.092,0,0,1
0.93,1.86,0,0,0,0,0,0,0,0.164,0,0.164,1
0.68,0.22,0.68,0.68,0,0,0,0,0,0.033,0,0.133,1
0.54,0.27,0.27,1.35,0,0,0,0,0,0,0,0.141,1
0.12,0,0,0.38,0,0,0,0,0,0.022,0,0.088,1
0,0,0,0,0,0,0,0,0,0.207,0,0.207,1
0,0,0,0,0,0,0,0,0,0,0,0.116,1
0,0,0,0,0,0,0,0,0,0.207,0,0.207,1
0,0,0,1.35,0,0,0,0,0,0,0,0,1
1.03,1.03,0.51,0.51,0,0,0,0,0,0.257,0,0.429,1
0,0,0,0.29,0,0,0,0,0,0.248,0,0.049,1
0,0,0,0,0,0,0,0,0,0,0,0.238,1
0.8,0.5,0.1,0.1,0.2,0,0,0.1,0,0.11,0,0.157,1
0.33,0.33,2,0.33,0,0,0,0,0,0.23,0,0.23,1
0,0,0,0.46,0,0,0,0,0.077,0.038,0,0,1
0,0.79,0.39,0,0,0,0,0,0,0.064,0,0.192,1
0.38,0.38,0.77,0.77,0,0,0,0,0.063,0.127,0.255,0,1
0.53,0.53,0,0,0,0,0,0,0,0,0,0,1
0,0,0.52,0.21,0.42,0,0,0,0,0.016,0,0.032,1
0,0,0,0,0,0,0,0,0.022,0.022,0.019,0.022,0
0,0,0.85,0,0,0,0,0,0.299,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5.12,0,0,0,0.131,0,0,0
0,0,0,0,0,0,0.07,0,0,0.104,0.324,0,0
2.04,0,0,0,0,4.08,2.04,0,0,0.671,0,0,0
0,0,0,0,0,0,0,0,0,0.273,0.136,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,9.33,0,0,0,0.037,0,0,0
0.9,0,0,0,0,0.9,0,0,0,0.149,0,0,0
0,0,0,0,0,0,0,0,0,0.308,0,0,0
0,0,0,0,0,3.3,0,0,0.098,0.153,0,0.032,0
1.85,0,0,0,0,0,0,0,0,0.284,0,0,0
0,0,0,0,0,0,0,0,0,0.247,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.8,0,0,0,0.115,0,0,0
1.51,0,0,0,0,0,0,0,0,0.547,0,0,0
0,0,2.32,2.32,0,0,0,2.32,0,0,0,0,0
1.27,0,0,0,0,0,0,0,0,0.218,0,0,0
0,0,0,0,0,1.16,0.58,0,0,0.658,0,0,0
0.18,0,0.12,0.24,0,1.93,0,0,0,0.196,0,0.026,0
0,0,0,0,0,0,0,0,0.323,0.323,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,8.1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.336,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.47,0,0,0,0,0,0,0
0,0,1.44,0,0,2.89,0,0,0,0.156,0,0,0
3.03,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.27,0,0.188,0.047,0,0
0,0,0,0,0,0,0,0,0,0.262,0,0,0
0,0,0,0,0,0,0,0.39,0,0.237,0,0,0
0.2,0.04,0.49,0.08,0,0,0.04,0.28,0.016,0.243,0,0,0
0,0,0,0,0,16.66,0,0,0,0,0,0,0
0,0,0,0,0,4.22,0,0,0.017,0.107,0,0.071,0
0,0,0,0,0,1.58,0,0,0,0,0,0,0
0.42,0,0,0,0,0.21,0,0,0,0.161,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.211,0,0,0
0,0,0,0,0,0.47,0,0,0,0.137,0,0,0
0,0,0,0,0,5.12,0,0,0,0.196,0,0,0
0.29,0,0,0,0,2.63,0,0,0,0.108,0,0,0
0,0,0.53,0,0,3.76,0,0,0,0.55,0,0,0
0,0,0,0,0,1.83,0,0,0.301,0,0,0,0
0,0,0,0,0,0,0,7.14,0,0,0,0,0
0,0,0,0,0,0,0,3.22,0,0.526,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.167,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.145,0,0,0,0
0.11,0,0,0,0,0.57,0,0,0.078,0.171,0.031,0.031,0
1.01,0,0,0,0,0.33,0,0,0.097,0.048,0,0,0
0.24,0,0,0,0,0.44,0,0,0.185,0.15,0.044,0.006,0
0,0,0,0,0,0,0,0.51,0,0.161,0.08,0,0
0.32,0,0,0,0,0,0,0,0,0.061,0.061,0,0
0.1,0.2,0,0,0,3,0,0,0.013,0.097,0,0.027,0
0.23,0,0,0,0,0.23,0,0,0.117,0.235,0,0,0
0,0,0,0,0,4.5,0.45,0,0.557,0,0,0,0
0,0,0,0,0,4,0,0,0,0.751,0,0,0
0.16,0,0,0,0,0.96,0,0.16,0,0.124,0,0,0
0.54,0,0,0,0,0.54,0,0,0,0.182,0.091,0,0
0,0,0,0,0,5.68,0,0,0.065,0.261,0,0,0
0,0,0,0,0,7.14,0,0,0,0.24,0,0,0
0,0,0,0,0,0.3,0,0,0,0,0,0,0
0,0,0,0,0,5.55,0,0,0,0.218,0,0,0
0,0,0,0,0,1.96,0,0,0.303,0.303,0,0,0
0,0,0,0,0,3.7,0,0,0,0,0.645,0,0
0.74,0,0,0,0,2.22,0,0,0,0.414,0,0.103,0
0.89,0,0,0,0,1.1,0,0,0.018,0.047,0,0.085,0
0,0,1.74,0,0,2.32,0,0,0,0.337,0,0,0
1.53,0,0,0,0,0.69,0,0,0,0.022,0,0.033,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.69,0,0,0,0,1.38,0,0,0,0,0,0.08,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.109,0.254,0,0,0
0,0,0,0,0,0.93,0,0,0,0.438,0,0,0
0,0,0,0,0,0.75,0,0.5,0,0.153,0,0,0
0.22,0,0.11,0.11,0,1.69,0.05,0,0.025,0.085,0,0,0
0,0,0,0,0,0.14,0,0,0.058,0.156,0,0,0
0,0,0,0,0,0.29,0,0,0.156,0.052,0,0,0
0.45,0,0,0,0,4.54,0,1.36,0.069,0.069,0,0,0
0.8,0,0,0,0,1.6,0,0.8,0.12,0,0,0,0
0,0,0,0,0,0,0,7.14,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.1,0,0,3.52,0,0,0.014,0.117,0,0,0
0,0,0,0,0,0,0,7.14,0,0,0,0,0
0,0,0,0,0,1.01,0,0,0,0,0,0,0
0.68,0,0,0,0,0,0,0,0,0.051,0,0,0
0.14,0,0,0,0,2.48,0,3.07,0.144,0.433,0.082,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.34,0,0,0,0.529,0,0,0
0,0,0,0,0,0,0,0,0,0.163,0,0,0
0.26,0,0.26,0.26,0,0.26,0,0,0.037,0,0,0,0
0,0,0,0,0,0.31,0,0,0,0,0,0,0
0,0,0,0,0,2.89,0,0,0,0.371,0.074,0,0
0,0,0.64,0,0,3.88,0,0,0,0.492,0,0,0
0,0,0,0,0,0,0,7.14,0,0,0,0,0
0.3,0,0,0,0,0.2,0,0,0.073,0.234,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.27,0.27,0,0.27,0,0,0,0,0,0,0
0.09,0,0.05,0.01,0.01,0,0.11,0.39,0.042,0.173,0.002,0.005,0
0,0,0.33,0,0.16,1.34,0,0,0.084,0.408,0.06,0.012,0
0,0,0,0,0,0,0,0,0.17,0,0,0,0
0,0,0,0,0,4.7,0,0,0,0,0.193,0,0
0,0,0,0,0,4.62,0,0,0,0.055,0.055,0,0
0,0,0,0,0,7.14,0,0,0,0.239,0,0,0
0,0,0,0,0,4,0,0,0,0.18,0,0,0
0,0,0,0,0,0,0,0,0,0.445,0,0.121,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.89,0,0.269,0.269,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.744,0,0,0
0,0,1.36,0,0,1.36,0,0,0,0.404,0.202,0,0
0,0,0,0,0,0,0,0,0,1.169,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.313,0
0,0,0,0,0,2.31,0,0,0,0.086,0,0,0
0,0,0,0,0,3.34,0,0,0.085,0.198,0.056,0,0
0,0,0,0,0,0,0,0,0,0.377,0,0,0
0,0.5,0,0,0,0,0,0,0,0.18,0,0,0
0.16,0,0,0,0,0.62,0,0,0.121,0.162,0.04,0.016,0
0.35,0,0,0,0,0,0,0,0,0.124,0,0,0
0.25,0.25,0.25,0.25,0,0,0,0.25,0,0,0,0,0
0,0,0,0,1.26,0,0,0,0,0.214,0,0,0
0,0,0,0,0,1.38,0,0,0,0,0.224,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.76,0,0.118,0,0,0
0,0,0,0,0,0,0,0,0,0.165,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.361,0,0,0
0,0,0.42,0,0,1.27,0,0,0,0.155,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.11,0,0,0.266,0.066,0,0
0,0,0,0,0,0.14,0,0,0.058,0.156,0,0,0
0.26,0,0,0,0,1.69,0,0,0,0.105,0,0.052,0
0,0,0,0,0,0,0,0,0,0.286,0,0,0
0,0,0,0,0,0,0,0,0,0.055,0,0,0
0,0,0.42,0,0,1.28,0,0,0,0,0,0,0
0,0,0,0,0,3.92,0,0,0,0.475,0,0,0
0,0,0,0,0,0.96,0,0,0,0,0,0,0
0,0,0,0,0,3.33,0,0,0,0.167,0,0,0
0,0,0,0,0,2.45,0,0,0.12,0.12,0,0,0
0,0,0,0,0,5.37,0,0,0,0.388,0.194,0,0
0.06,0,0.13,0,0,2.57,0,0,0.009,0.152,0,0.028,0
0,0,0,0,0,0,0,0,0,0.5,0,0,0
0,0,0,0,0,0.19,0.19,0,0,0.154,0,0,0
0,0,0,0,0,9.09,4.54,0,0,1.169,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2.43,0,0,0,0,0,0,0,0,0.442,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.4,0,0,0,0,0,0,0.22,0.22,0,0
0.67,0,0,0,0,0.44,0,0,0,0.156,0,0,0
0,0,0,0,0,2,0,0,0,0,0,0,0
0.69,0,0,0,0,2.08,0,0,0,0.284,0,0.094,0
0.13,0,0,0,0,0.65,0,0,0.128,0.164,0.036,0.036,0
0.04,0,0.04,0,0,0.39,0,0,0.163,0.197,0.058,0.011,0
0.86,0,0.28,0,0,0.28,0,0,0,0.137,0,0,0
0.04,0,0,0,0,0.62,0,0,0.145,0.152,0.053,0.013,0
1.14,0,0,0,0,0,0,0,0,0,0,0,0
3.22,0,0,0,0,0,0,0,0,0.512,0,0,0
0,0,0,0,0,4.5,0,0,0.092,0.079,0,0.013,0
0,0,0.97,0,0,0.97,0,0,0,0.379,0,0,0
0,0,1.23,0,0,0,0,0,0,0.796,0,0,0
0.81,0,0,0,0,0.81,0,0,0,0.123,0,0,0
0,0,0,0,0,15.38,0,0,0,0,0,0,0
0,0,0.54,0,0,0.81,0,0,0.039,0.318,0.079,0,0
0,0,0,0,0,1.12,0,0,0.111,0.111,0,0,0
0,0,0,0,0,0,0,0,0.063,0.126,0,0.126,0
0,0,0,0,0,2.38,0,0,0,0,0,0,0
0,0,0,0,0,16.66,0,0,0,0,0,0,0
0,0,0,0,0,9.83,0.27,0,1.411,1.411,0.041,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.082,0.414,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1.75,0,0.87,0,0,0.87,0,0,0.469,0,0.156,0,0
0,0,0,0,0,0.48,0,0,0,0.304,0,0.365,0
0,0,0,0,0,0,0,0,0,0.352,0,0,0
0,0,0,0,0,1.81,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.76,0,0,0,0,0.76,0.76,0,0,0.254,0,0,0
2.46,0,1.23,0,0,0,0,0,0.245,0,0,0,0
0,0,0,0,0,0.92,0.23,0.69,0.033,0,0.033,0,0
0,0,0,0,0,1.04,0,0,0.179,0.358,0,0,0
0,0,0,0,0,0,0,0,0,0.393,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.142,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.93,0,0,0,0,0,0,0
0.58,0,2.35,0,0,1.76,0.58,0,0.188,0.566,0.094,0,0
0,0,0.75,0,0,0,0,0,0,0.8,0.133,0,0
0,0,0.51,0,0,3.06,0.51,0,0.158,0.553,0,0,0
1.7,0,0.85,0,0,0,0,0,0,0.275,0,0,0
0.52,0,2.11,0,0,1.58,0.52,0,0.171,0.513,0.085,0,0
0.39,0,0.39,0,0,2.77,0.39,0,0.125,0.377,0.439,0,0
0,0,0,0,0,1.72,0,0,0,0,0,0,0
0,0,0,0,0,1.75,0,0,0,0.059,0,0,0
0,0,0,1.72,0,0,0.34,0,0,0.046,0,0,0
0,0,0,0.58,0,0,0,0,0,0.018,0,0,0
0,0,0,0,0,1.38,0.15,0,0.131,0.183,0.052,0,0
0.29,0,0,0,0,0,0,0,0,0.156,0.031,0,0
0,0,0,0,0,0.86,0,0,0,0.248,0,0,0
0,0,0.55,0,0,2.77,0.55,0,0,0.603,0.086,0,0
0,0,0,0,0,1.49,0,1.49,0,0,0,0,0
0.44,0,0,0,0,1.79,0,0,0,0.131,0,0,0
0,0,0,0,0,0,0,0,0,0.173,0,0.129,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1.85,0,0,0,0,0,0,1.85,0,0,0,0,0
0,0,0,0,0,1.61,0,0,0,0.294,0,0,0
0,0,0.65,0,0,0,0,0,0,0.327,0.109,0,0
0.36,0,0,0,0,0.36,0,0,0,0.051,0,0,0
0.83,0,0,0,0,0,0,0,0,0.068,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.87,0,0.87,0,0,1.75,0,0,0,0.283,0.141,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.63,0,0,0,0,0,0,0.272,0.272,0,0
0,0,0,0,0,0,0,0,0,1.182,0,0,0
0,0,0,0,0,2.22,0,0,0,0,0,0,0
0,0,0,0,0,3.37,0.28,0,0,0.14,0.093,0,0
0,0,0.5,0,0,0,0,0,0,0.505,0.168,0,0
0,0,0,0,0,2.66,0,0,0,0.288,0,0,0
0.35,0,0.35,0,0,2.8,0.35,0,0,0.233,0.116,0,0
0,0,0,0,0,0.51,0,0,0,0.07,0,0.141,0
0,0,1.81,0,0,0.45,0,0,0,0.199,0,0,0
0,0,0,0,0,2.29,0,0,0,0.163,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,0,0,0,0,0.1,0,0.8,0.015,0.136,0.015,0.015,0
0.67,0,0.67,0,0,4.05,0,0,0,0.613,0,0,0
0,0,0,0,0,0.9,0,0,0,0.15,0,0,0
0,0,1.19,0,0,1.19,0,0,0,0.4,0,0,0
0.34,0,0,0,0,0,0,0,0.088,0.132,0,0,0
0,0,0,0,0,0.32,0,0,0,0.08,0,0,0
0,0,1.85,0,0,1.85,0,0,0,0.636,0,0,0
0,0,0.76,0,0,0,0,0,0,0.123,0.123,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.22,1.11,0,0,0.353,0,0,0
0,0,0,0,0,7.14,3.57,0,0,0.956,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5.66,0.66,0,0.101,0.254,0.101,0.05,0
0.2,0,0,0,0,2.61,0,0.2,0.061,0.462,0.061,0,0
0,0,0,0,0,0,0,2.08,0,0,0,0,0
0,0,0,0,0,2.63,1.31,0,0,0.407,0.203,0,0
0,0,0.66,0,0,1.76,0,0,0,0.023,0,0.047,0
0,0,0,0,0,0.51,0,0,0,0.07,0,0.141,0
0,0,0.68,0,0,2.38,0.34,0,0.052,0.42,0.052,0,0
0,0,0.47,0,0,0,0,0,0,0.074,0.297,0,0
4.54,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.93,0,0,2.8,0.93,0,0,0.457,0.152,0,0
0,0,0,0,0,0,0,0,0,0.074,0.298,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.66,0,0,0.66,0,0,0,0.35,0,0,0
0,0,1.02,0,0,2.04,0,0,0,0.323,0,0,0
0,0,0,0,0,5.86,0.68,0,0.11,0.276,0.11,0.055,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.38,0,0,0,0.749,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.17,0,0,0.08,0,1.89,0,0,0,0.127,0,0.038,0
1.05,0,0,0,0,1.05,0,0,0,0.171,0,0,0
0.59,0,0,0,0,1.79,0,0,0,0.141,0,0,0
0,0,0,0,0,0.27,0,0,0,0.09,0,0,0
0,0,0,0,0,0.8,0,0,0,0.417,0,0,0
1.69,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,9.62,0,0,0.425,0,0.17,0,0
